branch,anchor,alpha,offset,window_width,beta,score_a,score_b,score_c,score_d,score_e,score_f,write_count,witness_count,activity_rate,delayed_retention,witness_conversion_proxy,write_persistence,pollution,overload_rate,phase_lock_resistance,generic_score
boundary_pocket,golden,0.6060339887498948,-0.011999999999999997,0.24,0.011,0.36,0.94,0.8,0.08,1.45,,2.0,3.0,0.0016276041666666667,0.4,0.0,0.0,0.0006512536633018561,0.0,0.5325300635840737,0.3231390189037654
boundary_pocket,golden,0.6180339887498948,3.469446951953614e-18,0.24,0.011,0.36,0.94,0.8,0.08,1.45,,0.0,1.0,0.0003255208333333333,0.0,0.0,0.0,0.0,0.0,0.6663408278383804,0.28700188316611036
boundary_pocket,golden,0.6300339887498948,0.012000000000000004,0.24,0.011,0.36,0.94,0.8,0.08,1.45,,32.0,33.0,0.021158854166666668,0.49230769230769234,0.0,0.0,0.010420058612829698,0.0,0.6432611959081589,0.38590165688833267
boundary_pocket,golden,0.6420339887498948,0.024000000000000004,0.24,0.011,0.36,0.94,0.8,0.08,1.45,,0.0,1.0,0.0003255208333333333,0.0,0.0,0.0,0.0,0.0,0.6663410045022433,0.2870019220321602
boundary_pocket,golden,0.6540339887498948,0.036000000000000004,0.24,0.011,0.36,0.94,0.8,0.08,1.45,,50.0,51.0,0.032877604166666664,0.49504950495049505,0.0,0.0,0.0162813415825464,0.0,0.713788745994884,0.41603594279268324
boundary_pocket,golden,0.5820339887498948,-0.036,0.24,0.011,0.36,0.94,0.8,0.14,1.45,,0.0,1.0,0.0003255208333333333,0.0,0.0,0.0,0.0,0.0,0.6663409338366981,0.28700190648574025
boundary_pocket,golden,0.5940339887498948,-0.023999999999999997,0.24,0.011,0.36,0.94,0.8,0.14,1.45,,9.0,11.0,0.006510416666666667,0.45,0.0,0.0,0.002930641484858352,0.0,0.5643757647873493,0.3440662377677615
boundary_pocket,golden,0.6060339887498948,-0.011999999999999997,0.24,0.011,0.36,0.94,0.8,0.14,1.45,,2.0,3.0,0.0016276041666666667,0.4,0.0,0.0,0.0006512536633018561,0.0,0.5325300635840737,0.3231390189037654
boundary_pocket,golden,0.6180339887498948,3.469446951953614e-18,0.24,0.011,0.36,0.94,0.8,0.14,1.45,,0.0,1.0,0.0003255208333333333,0.0,0.0,0.0,0.0,0.0,0.6663408278383804,0.28700188316611036
boundary_pocket,golden,0.6300339887498948,0.012000000000000004,0.24,0.011,0.36,0.94,0.8,0.14,1.45,,32.0,37.0,0.0224609375,0.463768115942029,0.0,0.0,0.010420058612829698,0.0,0.6532782708613145,0.3851666853261875
boundary_pocket,golden,0.6420339887498948,0.024000000000000004,0.24,0.011,0.36,0.94,0.8,0.14,1.45,,0.0,1.0,0.0003255208333333333,0.0,0.0,0.0,0.0,0.0,0.6663410045022433,0.2870019220321602
boundary_pocket,golden,0.6540339887498948,0.036000000000000004,0.24,0.011,0.36,0.94,0.8,0.14,1.45,,50.0,52.0,0.033203125,0.49019607843137253,0.0,0.0,0.0162813415825464,0.0,0.7155893997339038,0.4160624394138747
boundary_pocket,golden,0.5820339887498948,-0.036,0.24,0.011,0.36,0.98,0.62,0.14,1.1,,157.0,158.0,0.1025390625,0.4984126984126984,0.0,0.08280254777070063,0.046890263757733634,0.0,0.4684042261082765,0.40577437086296
boundary_pocket,golden,0.5940339887498948,-0.023999999999999997,0.24,0.011,0.36,0.98,0.62,0.14,1.1,,158.0,159.0,0.10319010416666667,0.49842271293375395,0.0,0.0,0.05144903940084663,0.0,0.6706917713102449,0.43419627039725345
boundary_pocket,golden,0.6060339887498948,-0.011999999999999997,0.24,0.011,0.36,0.98,0.62,0.14,1.1,,160.0,161.0,0.1044921875,0.4984423676012461,0.0,0.0,0.052100293064148484,0.0,0.6632639886970935,0.43088559850942804
boundary_pocket,golden,0.6180339887498948,3.469446951953614e-18,0.24,0.011,0.36,0.98,0.62,0.14,1.1,,135.0,136.0,0.08821614583333333,0.4981549815498155,0.0,0.0,0.04395962227287528,0.0,0.6408326047059787,0.44690101800978915
boundary_pocket,golden,0.6300339887498948,0.012000000000000004,0.24,0.011,0.36,0.98,0.62,0.14,1.1,,167.0,169.0,0.109375,0.49702380952380953,0.0,0.0,0.05437968088570498,0.0,0.5878439883716626,0.40778036249471894
boundary_pocket,golden,0.6420339887498948,0.024000000000000004,0.24,0.011,0.36,0.98,0.62,0.14,1.1,,167.0,168.0,0.10904947916666667,0.49850746268656715,0.0,0.0,0.05437968088570498,0.0,0.6979450416403457,0.43264687976153704
boundary_pocket,golden,0.6540339887498948,0.036000000000000004,0.24,0.011,0.36,0.98,0.62,0.14,1.1,,169.0,170.0,0.1103515625,0.49852507374631266,0.0,0.0,0.05503093454900684,0.0,0.6385004251844986,0.41789217745107915
boundary_pocket,golden,0.5820339887498948,-0.036,0.24,0.011,0.36,0.98,0.62,0.14,1.45,,157.0,158.0,0.1025390625,0.4984126984126984,0.0,0.08280254777070063,0.046890263757733634,0.0,0.4684042261082765,0.40577437086296
boundary_pocket,golden,0.5940339887498948,-0.023999999999999997,0.24,0.011,0.36,0.98,0.62,0.14,1.45,,158.0,159.0,0.10319010416666667,0.49842271293375395,0.0,0.0,0.05144903940084663,0.0,0.6706917713102449,0.43419627039725345
boundary_pocket,golden,0.6060339887498948,-0.011999999999999997,0.24,0.011,0.36,0.98,0.62,0.14,1.45,,160.0,161.0,0.1044921875,0.4984423676012461,0.0,0.0,0.052100293064148484,0.0,0.6632639886970935,0.43088559850942804
boundary_pocket,golden,0.6180339887498948,3.469446951953614e-18,0.24,0.011,0.36,0.98,0.62,0.14,1.45,,135.0,136.0,0.08821614583333333,0.4981549815498155,0.0,0.0,0.04395962227287528,0.0,0.6408326047059787,0.44690101800978915
boundary_pocket,golden,0.6300339887498948,0.012000000000000004,0.24,0.011,0.36,0.98,0.62,0.14,1.45,,167.0,169.0,0.109375,0.49702380952380953,0.0,0.0,0.05437968088570498,0.0,0.5878439883716626,0.40778036249471894
boundary_pocket,golden,0.6420339887498948,0.024000000000000004,0.24,0.011,0.36,0.98,0.62,0.14,1.45,,167.0,168.0,0.10904947916666667,0.49850746268656715,0.0,0.0,0.05437968088570498,0.0,0.6979450416403457,0.43264687976153704
boundary_pocket,golden,0.6540339887498948,0.036000000000000004,0.24,0.011,0.36,0.98,0.62,0.14,1.45,,169.0,170.0,0.1103515625,0.49852507374631266,0.0,0.0,0.05503093454900684,0.0,0.6385004251844986,0.41789217745107915
boundary_pocket,golden,0.5820339887498948,-0.036,0.24,0.011,0.36,0.98,0.8,0.08,1.45,,110.0,111.0,0.07194010416666667,0.497737556561086,0.0,0.045454545454545456,0.034190817323347444,0.0,0.716246982919396,0.47258402829632457
boundary_pocket,golden,0.5940339887498948,-0.023999999999999997,0.24,0.011,0.36,0.98,0.8,0.08,1.45,,117.0,118.0,0.07649739583333333,0.4978723404255319,0.0,0.0,0.03809833930315858,0.0,0.6717437716511254,0.4600170818787467
boundary_pocket,golden,0.6060339887498948,-0.011999999999999997,0.24,0.011,0.36,0.98,0.8,0.08,1.45,,117.0,118.0,0.07649739583333333,0.4978723404255319,0.0,0.0,0.03809833930315858,0.0,0.7177594504546146,0.4701405312155143
boundary_pocket,golden,0.6180339887498948,3.469446951953614e-18,0.24,0.011,0.36,0.98,0.8,0.08,1.45,,95.0,96.0,0.062174479166666664,0.4973821989528796,0.0,0.0,0.030934549006838164,0.0,0.6978895230554778,0.44836018194245214
boundary_pocket,golden,0.6300339887498948,0.012000000000000004,0.24,0.011,0.36,0.98,0.8,0.08,1.45,,122.0,123.0,0.07975260416666667,0.49795918367346936,0.0,0.0,0.03972647346141322,0.0,0.7584943463185136,0.4830548629092484
boundary_pocket,golden,0.6420339887498948,0.024000000000000004,0.24,0.011,0.36,0.98,0.8,0.08,1.45,,122.0,123.0,0.07975260416666667,0.49795918367346936,0.0,0.0,0.03972647346141322,0.0,0.7112462625838696,0.4726602844876267
boundary_pocket,golden,0.6540339887498948,0.036000000000000004,0.24,0.011,0.36,0.98,0.8,0.08,1.45,,122.0,123.0,0.07975260416666667,0.49795918367346936,0.0,0.0,0.03972647346141322,0.0,0.7007109423251953,0.4703425140307183
boundary_pocket,golden,0.5820339887498948,-0.036,0.24,0.011,0.36,0.98,0.8,0.14,1.45,,110.0,111.0,0.07194010416666667,0.497737556561086,0.0,0.045454545454545456,0.034190817323347444,0.0,0.716246982919396,0.47258402829632457
boundary_pocket,golden,0.5940339887498948,-0.023999999999999997,0.24,0.011,0.36,0.98,0.8,0.14,1.45,,117.0,119.0,0.07682291666666667,0.4957627118644068,0.0,0.0,0.03809833930315858,0.0,0.6699635118944673,0.45969478520416857
boundary_pocket,golden,0.6060339887498948,-0.011999999999999997,0.24,0.011,0.36,0.98,0.8,0.14,1.45,,117.0,118.0,0.07649739583333333,0.4978723404255319,0.0,0.0,0.03809833930315858,0.0,0.7177594504546146,0.4701405312155143
boundary_pocket,golden,0.6180339887498948,3.469446951953614e-18,0.24,0.011,0.36,0.98,0.8,0.14,1.45,,95.0,96.0,0.062174479166666664,0.4973821989528796,0.0,0.0,0.030934549006838164,0.0,0.6978895230554778,0.44836018194245214
boundary_pocket,golden,0.6300339887498948,0.012000000000000004,0.24,0.011,0.36,0.98,0.8,0.14,1.45,,122.0,124.0,0.080078125,0.4959349593495935,0.0,0.0,0.03972647346141322,0.0,0.7581011019376594,0.482856061795307
boundary_pocket,golden,0.6420339887498948,0.024000000000000004,0.24,0.011,0.36,0.98,0.8,0.14,1.45,,122.0,123.0,0.07975260416666667,0.49795918367346936,0.0,0.0,0.03972647346141322,0.0,0.7112462625838696,0.4726602844876267
boundary_pocket,golden,0.6540339887498948,0.036000000000000004,0.24,0.011,0.36,0.98,0.8,0.14,1.45,,122.0,123.0,0.07975260416666667,0.49795918367346936,0.0,0.0,0.03972647346141322,0.0,0.7007109423251953,0.4703425140307183
model_revision_witness,pi_mod1,0.10559265358979311,-0.036,0.16,0.0,0.025,0.17,0.24,0.1,0.55,0.58,38.0,2.0,0.01953125,0.95,0.0,0.07894736842105263,0.01709819247679531,0.0,0.7056075371066275,0.48449039158110385
model_revision_witness,pi_mod1,0.11759265358979312,-0.023999999999999997,0.16,0.0,0.025,0.17,0.24,0.1,0.55,0.58,37.0,2.0,0.01904296875,0.9487179487179487,0.0,0.0,0.0180752320468979,0.0,0.5126088247771698,0.4269265056195974
model_revision_witness,pi_mod1,0.1295926535897931,-0.011999999999999997,0.16,0.0,0.025,0.17,0.24,0.1,0.55,0.58,37.0,3.0,0.01953125,0.925,0.0,0.0,0.0180752320468979,0.0,0.48148451078744536,0.41689463630948614
model_revision_witness,pi_mod1,0.14159265358979312,3.469446951953614e-18,0.16,0.0,0.025,0.17,0.24,0.1,0.55,0.58,34.0,2.0,0.017578125,0.9444444444444444,0.0,0.0,0.016609672691744015,0.0,0.6977838982679985,0.4652674511647313
model_revision_witness,pi_mod1,0.15359265358979313,0.012000000000000004,0.16,0.0,0.025,0.17,0.24,0.1,0.55,0.58,40.0,3.0,0.02099609375,0.9302325581395349,0.0,0.0,0.019540791402051783,0.0,0.6360325117831183,0.4534462157699475
model_revision_witness,pi_mod1,0.1655926535897931,0.024000000000000004,0.16,0.0,0.025,0.17,0.24,0.1,0.55,0.58,35.0,1.0,0.017578125,0.9722222222222222,0.0,0.0,0.01709819247679531,0.0,0.7240908319473489,0.47546033943582866
model_revision_witness,pi_mod1,0.17759265358979312,0.036000000000000004,0.16,0.0,0.025,0.17,0.24,0.1,0.55,0.58,32.0,0.0,0.015625,1.0,0.0,0.0,0.015632633121641426,0.0,0.5463189727184692,0.43847081334833193
model_revision_witness,pi_mod1,0.10559265358979311,-0.036,0.16,0.0,0.025,0.17,0.52,0.025,0.18,0.58,25.0,23.0,0.0234375,0.5208333333333334,0.08695652173913043,0.0,0.012212994626282364,0.0,0.7450164258636782,0.43294808680106606
model_revision_witness,pi_mod1,0.11759265358979312,-0.023999999999999997,0.16,0.0,0.025,0.17,0.52,0.025,0.18,0.58,26.0,21.0,0.02294921875,0.5531914893617021,0.0,0.0,0.012701514411333659,0.0,0.5530867425926911,0.3778601239528577
model_revision_witness,pi_mod1,0.1295926535897931,-0.011999999999999997,0.16,0.0,0.025,0.17,0.52,0.025,0.18,0.58,24.0,19.0,0.02099609375,0.5581395348837209,0.0,0.0,0.01172447484123107,0.0,0.5049598640974706,0.3657006548830404
model_revision_witness,pi_mod1,0.14159265358979312,3.469446951953614e-18,0.16,0.0,0.025,0.17,0.52,0.025,0.18,0.58,22.0,16.0,0.0185546875,0.5789473684210527,0.0,0.0,0.01074743527112848,0.0,0.7653114221015404,0.423333656363017
model_revision_witness,pi_mod1,0.15359265358979313,0.012000000000000004,0.16,0.0,0.025,0.17,0.52,0.025,0.18,0.58,23.0,17.0,0.01953125,0.575,0.0,0.0,0.011235955056179775,0.0,0.6897971407701402,0.4072705570649365
model_revision_witness,pi_mod1,0.1655926535897931,0.024000000000000004,0.16,0.0,0.025,0.17,0.52,0.025,0.18,0.58,25.0,22.0,0.02294921875,0.5319148936170213,0.0,0.0,0.012212994626282364,0.0,0.7656607381902087,0.4212612292479668
model_revision_witness,pi_mod1,0.17759265358979312,0.036000000000000004,0.16,0.0,0.025,0.17,0.52,0.025,0.18,0.58,23.0,24.0,0.02294921875,0.48936170212765956,0.0,0.0,0.011235955056179775,0.0,0.8184950116183255,0.4261544219294628
model_revision_witness,pi_mod1,0.10559265358979311,-0.036,0.16,0.0,0.06,0.035,0.24,0.025,0.55,0.58,38.0,0.0,0.0185546875,1.0,0.0,0.07894736842105263,0.01709819247679531,0.0,0.7033216927002177,0.4907668026866937
model_revision_witness,pi_mod1,0.11759265358979312,-0.023999999999999997,0.16,0.0,0.06,0.035,0.24,0.025,0.55,0.58,39.0,0.0,0.01904296875,1.0,0.0,0.0,0.019052271617000488,0.0,0.5049743845894687,0.43337389381782304
model_revision_witness,pi_mod1,0.1295926535897931,-0.011999999999999997,0.16,0.0,0.06,0.035,0.24,0.025,0.55,0.58,38.0,0.0,0.0185546875,1.0,0.0,0.0,0.018563751831949193,0.0,0.48295531741679854,0.42795842906013976
model_revision_witness,pi_mod1,0.14159265358979312,3.469446951953614e-18,0.16,0.0,0.06,0.035,0.24,0.025,0.55,0.58,35.0,0.0,0.01708984375,1.0,0.0,0.0,0.01709819247679531,0.0,0.7100653609870022,0.47620882870649683
model_revision_witness,pi_mod1,0.15359265358979313,0.012000000000000004,0.16,0.0,0.06,0.035,0.24,0.025,0.55,0.58,39.0,0.0,0.01904296875,1.0,0.0,0.0,0.019052271617000488,0.0,0.6333393002088903,0.4616141752540958
model_revision_witness,pi_mod1,0.1655926535897931,0.024000000000000004,0.16,0.0,0.06,0.035,0.24,0.025,0.55,0.58,34.0,0.0,0.0166015625,1.0,0.0,0.0,0.016609672691744015,0.0,0.7336255829631905,0.48082080756156237
model_revision_witness,pi_mod1,0.17759265358979312,0.036000000000000004,0.16,0.0,0.06,0.035,0.24,0.025,0.55,0.58,33.0,0.0,0.01611328125,1.0,0.0,0.0,0.01612115290669272,0.0,0.539372448904007,0.43751384808884614
model_revision_witness,pi_mod1,0.10559265358979311,-0.036,0.16,0.0,0.06,0.035,0.36,0.055,0.18,0.58,34.0,0.0,0.0166015625,1.0,0.0,0.058823529411764705,0.015632633121641426,0.0,0.7138457995338872,0.48713565366684153
model_revision_witness,pi_mod1,0.11759265358979312,-0.023999999999999997,0.16,0.0,0.06,0.035,0.36,0.055,0.18,0.58,32.0,0.0,0.015625,1.0,0.0,0.0,0.015632633121641426,0.0,0.5460347171678877,0.438408277127204
model_revision_witness,pi_mod1,0.1295926535897931,-0.011999999999999997,0.16,0.0,0.06,0.035,0.36,0.055,0.18,0.58,32.0,0.0,0.015625,1.0,0.0,0.0,0.015632633121641426,0.0,0.48261574250166406,0.42445610270063483
model_revision_witness,pi_mod1,0.14159265358979312,3.469446951953614e-18,0.16,0.0,0.06,0.035,0.36,0.055,0.18,0.58,29.0,0.0,0.01416015625,1.0,0.0,0.0,0.014167073766487542,0.0,0.7238707847734167,0.4758184020613327
model_revision_witness,pi_mod1,0.15359265358979313,0.012000000000000004,0.16,0.0,0.06,0.035,0.36,0.055,0.18,0.58,33.0,0.0,0.01611328125,1.0,0.0,0.0,0.01612115290669272,0.0,0.6471946021488093,0.4612347218027026
model_revision_witness,pi_mod1,0.1655926535897931,0.024000000000000004,0.16,0.0,0.06,0.035,0.36,0.055,0.18,0.58,27.0,0.0,0.01318359375,1.0,0.0,0.0,0.013190034196384953,0.0,0.7737474860525871,0.48564873638335837
model_revision_witness,pi_mod1,0.17759265358979312,0.036000000000000004,0.16,0.0,0.06,0.035,0.36,0.055,0.18,0.58,29.0,0.0,0.01416015625,1.0,0.0,0.0,0.014167073766487542,0.0,0.569872321416331,0.44193874012277384
model_revision_witness,pi_mod1,0.10559265358979311,-0.036,0.16,0.0,0.06,0.035,0.52,0.055,0.18,0.7,24.0,0.0,0.01171875,1.0,0.0,0.0,0.01172447484123107,0.0,0.7616664683251332,0.4812771025442308
model_revision_witness,pi_mod1,0.11759265358979312,-0.023999999999999997,0.16,0.0,0.06,0.035,0.52,0.055,0.18,0.7,25.0,0.0,0.01220703125,1.0,0.0,0.0,0.012212994626282364,0.0,0.5687332845253827,0.4394030720879816
model_revision_witness,pi_mod1,0.1295926535897931,-0.011999999999999997,0.16,0.0,0.06,0.035,0.52,0.055,0.18,0.7,24.0,0.0,0.01171875,1.0,0.0,0.0,0.01172447484123107,0.0,0.4949788003782203,0.42260581559591
model_revision_witness,pi_mod1,0.14159265358979312,3.469446951953614e-18,0.16,0.0,0.06,0.035,0.52,0.055,0.18,0.7,21.0,0.0,0.01025390625,1.0,0.0,0.0,0.010258915486077186,0.0,0.7478195923173407,0.47651697988342884
model_revision_witness,pi_mod1,0.15359265358979313,0.012000000000000004,0.16,0.0,0.06,0.035,0.52,0.055,0.18,0.7,24.0,0.0,0.01171875,1.0,0.0,0.0,0.01172447484123107,0.0,0.6802089044060313,0.4633564384820284
model_revision_witness,pi_mod1,0.1655926535897931,0.024000000000000004,0.16,0.0,0.06,0.035,0.52,0.055,0.18,0.7,26.0,0.0,0.0126953125,1.0,0.0,0.0,0.012701514411333659,0.0,0.7830880205296672,0.4871323839886201
model_revision_witness,pi_mod1,0.17759265358979312,0.036000000000000004,0.16,0.0,0.06,0.035,0.52,0.055,0.18,0.7,23.0,0.0,0.01123046875,1.0,0.0,0.0,0.011235955056179775,0.0,0.7596754655256729,0.4802678119486536
model_revision_witness,pi_mod1,0.10559265358979311,-0.036,0.16,0.0,0.06,0.08,0.24,0.055,0.32,0.58,38.0,0.0,0.0185546875,1.0,0.0,0.07894736842105263,0.01709819247679531,0.0,0.7033216927002177,0.4907668026866937
model_revision_witness,pi_mod1,0.11759265358979312,-0.023999999999999997,0.16,0.0,0.06,0.08,0.24,0.055,0.32,0.58,39.0,0.0,0.01904296875,1.0,0.0,0.0,0.019052271617000488,0.0,0.5049743845894687,0.43337389381782304
model_revision_witness,pi_mod1,0.1295926535897931,-0.011999999999999997,0.16,0.0,0.06,0.08,0.24,0.055,0.32,0.58,38.0,0.0,0.0185546875,1.0,0.0,0.0,0.018563751831949193,0.0,0.48295531741679854,0.42795842906013976
model_revision_witness,pi_mod1,0.14159265358979312,3.469446951953614e-18,0.16,0.0,0.06,0.08,0.24,0.055,0.32,0.58,35.0,0.0,0.01708984375,1.0,0.0,0.0,0.01709819247679531,0.0,0.7100653609870022,0.47620882870649683
model_revision_witness,pi_mod1,0.15359265358979313,0.012000000000000004,0.16,0.0,0.06,0.08,0.24,0.055,0.32,0.58,39.0,0.0,0.01904296875,1.0,0.0,0.0,0.019052271617000488,0.0,0.6333393002088903,0.4616141752540958
model_revision_witness,pi_mod1,0.1655926535897931,0.024000000000000004,0.16,0.0,0.06,0.08,0.24,0.055,0.32,0.58,34.0,0.0,0.0166015625,1.0,0.0,0.0,0.016609672691744015,0.0,0.7336255829631905,0.48082080756156237
model_revision_witness,pi_mod1,0.17759265358979312,0.036000000000000004,0.16,0.0,0.06,0.08,0.24,0.055,0.32,0.58,33.0,0.0,0.01611328125,1.0,0.0,0.0,0.01612115290669272,0.0,0.539372448904007,0.43751384808884614
model_revision_witness,pi_mod1,0.10559265358979311,-0.036,0.16,0.0,0.06,0.08,0.24,0.1,0.32,0.44,38.0,0.0,0.0185546875,1.0,0.0,0.07894736842105263,0.01709819247679531,0.0,0.7033216927002177,0.4907668026866937
model_revision_witness,pi_mod1,0.11759265358979312,-0.023999999999999997,0.16,0.0,0.06,0.08,0.24,0.1,0.32,0.44,39.0,0.0,0.01904296875,1.0,0.0,0.0,0.019052271617000488,0.0,0.5049743845894687,0.43337389381782304
model_revision_witness,pi_mod1,0.1295926535897931,-0.011999999999999997,0.16,0.0,0.06,0.08,0.24,0.1,0.32,0.44,38.0,0.0,0.0185546875,1.0,0.0,0.0,0.018563751831949193,0.0,0.48295531741679854,0.42795842906013976
model_revision_witness,pi_mod1,0.14159265358979312,3.469446951953614e-18,0.16,0.0,0.06,0.08,0.24,0.1,0.32,0.44,35.0,0.0,0.01708984375,1.0,0.0,0.0,0.01709819247679531,0.0,0.7100653609870022,0.47620882870649683
model_revision_witness,pi_mod1,0.15359265358979313,0.012000000000000004,0.16,0.0,0.06,0.08,0.24,0.1,0.32,0.44,39.0,0.0,0.01904296875,1.0,0.0,0.0,0.019052271617000488,0.0,0.6333393002088903,0.4616141752540958
model_revision_witness,pi_mod1,0.1655926535897931,0.024000000000000004,0.16,0.0,0.06,0.08,0.24,0.1,0.32,0.44,34.0,0.0,0.0166015625,1.0,0.0,0.0,0.016609672691744015,0.0,0.7336255829631905,0.48082080756156237
model_revision_witness,pi_mod1,0.17759265358979312,0.036000000000000004,0.16,0.0,0.06,0.08,0.24,0.1,0.32,0.44,33.0,0.0,0.01611328125,1.0,0.0,0.0,0.01612115290669272,0.0,0.539372448904007,0.43751384808884614
model_revision_witness,pi_mod1,0.10559265358979311,-0.036,0.16,0.0,0.06,0.17,0.36,0.025,0.18,0.58,34.0,22.0,0.02734375,0.6071428571428571,0.0,0.058823529411764705,0.015632633121641426,0.0,0.7093580485443765,0.4367189399670063
model_revision_witness,pi_mod1,0.11759265358979312,-0.023999999999999997,0.16,0.0,0.06,0.17,0.36,0.025,0.18,0.58,32.0,20.0,0.025390625,0.6153846153846154,0.0,0.0,0.015632633121641426,0.0,0.511585906872041,0.3814981085736562
model_revision_witness,pi_mod1,0.1295926535897931,-0.011999999999999997,0.16,0.0,0.06,0.17,0.36,0.025,0.18,0.58,32.0,20.0,0.025390625,0.6153846153846154,0.0,0.0,0.015632633121641426,0.0,0.4965423851959607,0.3781885338049185
model_revision_witness,pi_mod1,0.14159265358979312,3.469446951953614e-18,0.16,0.0,0.06,0.17,0.36,0.025,0.18,0.58,29.0,14.0,0.02099609375,0.6744186046511628,0.0,0.0,0.014167073766487542,0.0,0.7237120290287646,0.43223537441669524
model_revision_witness,pi_mod1,0.15359265358979313,0.012000000000000004,0.16,0.0,0.06,0.17,0.36,0.025,0.18,0.58,33.0,16.0,0.02392578125,0.673469387755102,0.0,0.0,0.01612115290669272,0.0,0.6474744171113962,0.41881700813528805
model_revision_witness,pi_mod1,0.1655926535897931,0.024000000000000004,0.16,0.0,0.06,0.17,0.36,0.025,0.18,0.58,27.0,20.0,0.02294921875,0.574468085106383,0.0,0.0,0.013190034196384953,0.0,0.7626805615562626,0.4273359378611883
model_revision_witness,pi_mod1,0.17759265358979312,0.036000000000000004,0.16,0.0,0.06,0.17,0.36,0.025,0.18,0.58,29.0,23.0,0.025390625,0.5576923076923077,0.0,0.0,0.014167073766487542,0.0,0.7881325529940908,0.4332248462381502
model_revision_witness,pi_mod1,0.10559265358979311,-0.036,0.16,0.0,0.06,0.17,0.36,0.055,0.55,0.7,34.0,22.0,0.02734375,0.6071428571428571,0.0,0.058823529411764705,0.015632633121641426,0.0,0.7313441739983007,0.44155588756686964
model_revision_witness,pi_mod1,0.11759265358979312,-0.023999999999999997,0.16,0.0,0.06,0.17,0.36,0.055,0.55,0.7,32.0,22.0,0.0263671875,0.5925925925925926,0.0,0.0,0.015632633121641426,0.0,0.5133323653063477,0.37945630890748
model_revision_witness,pi_mod1,0.1295926535897931,-0.011999999999999997,0.16,0.0,0.06,0.17,0.36,0.055,0.55,0.7,32.0,21.0,0.02587890625,0.6037735849056604,0.0,0.0,0.015632633121641426,0.0,0.49757115139119024,0.3771674490537362
model_revision_witness,pi_mod1,0.14159265358979312,3.469446951953614e-18,0.16,0.0,0.06,0.17,0.36,0.055,0.55,0.7,29.0,17.0,0.0224609375,0.6304347826086957,0.0,0.0,0.014167073766487542,0.0,0.7321740484491701,0.4288906618498897
model_revision_witness,pi_mod1,0.15359265358979313,0.012000000000000004,0.16,0.0,0.06,0.17,0.36,0.055,0.55,0.7,33.0,18.0,0.02490234375,0.6470588235294118,0.0,0.0,0.01612115290669272,0.0,0.6525701760893141,0.41693308795931955
