model,anchor,family,alpha,offset,window_width,beta,learning_rate,assimilation_rate,surprise_low,surprise_high,utility_threshold,lookahead,write_threshold,write_count,witness_count,admission_rate,write_rate,witness_rate,useless_reject_rate,useful_write_rate,mean_utility,delayed_retention,pollution,phase_lock_resistance,composite_score
raw_write,golden,phi,0.6300339887498948,0.012,0.18,0.011,0.035,0.08,0.06,0.32,0.05,5,0.48,37.0,58.0,1.0,0.3894736842105263,0.6105263157894737,0.0,0.0,0.0,0.3894736842105263,0.0180752320468979,0.6492961853060066,0.37500730802109955
raw_write,golden,phi,0.6420339887498948,0.024,0.18,0.011,0.035,0.08,0.06,0.32,0.05,5,0.48,36.0,65.0,1.0,0.3564356435643564,0.6435643564356436,0.0,0.0,0.0,0.3564356435643564,0.017586712261846604,0.5094448769945104,0.3405673187599461
raw_write,golden,phi,0.5940339887498948,-0.024,0.18,0.011,0.035,0.08,0.12,0.32,0.025,13,0.62,24.0,66.0,1.0,0.26666666666666666,0.7333333333333333,0.0,0.0,0.0,0.26666666666666666,0.01172447484123107,0.6892586767482277,0.34816287423048525
raw_write,golden,phi,0.6060339887498948,-0.012,0.18,0.011,0.035,0.08,0.12,0.32,0.025,13,0.62,26.0,64.0,1.0,0.28888888888888886,0.7111111111111111,0.0,0.0,0.0,0.28888888888888886,0.012701514411333659,0.6338081647732596,0.3443564747763081
raw_write,golden,phi,0.6180339887498948,0.0,0.18,0.011,0.035,0.08,0.12,0.32,0.025,13,0.62,29.0,56.0,1.0,0.3411764705882353,0.6588235294117647,0.0,0.0,0.0,0.3411764705882353,0.014167073766487542,0.5156799405163206,0.3376970852742747
raw_write,golden,phi,0.6300339887498948,0.012,0.18,0.011,0.035,0.08,0.12,0.32,0.025,13,0.62,29.0,66.0,1.0,0.30526315789473685,0.6947368421052632,0.0,0.0,0.0,0.30526315789473685,0.014167073766487542,0.6565585624492054,0.35293421273584435
raw_write,golden,phi,0.6420339887498948,0.024,0.18,0.011,0.035,0.08,0.12,0.32,0.025,13,0.62,31.0,70.0,1.0,0.3069306930693069,0.693069306930693,0.0,0.0,0.0,0.3069306930693069,0.015144113336590131,0.5123840926371921,0.3273648163393879
raw_write,golden,phi,0.5940339887498948,-0.024,0.18,0.011,0.035,0.16,0.06,0.32,0.05,13,0.48,35.0,55.0,1.0,0.3888888888888889,0.6111111111111112,0.0,0.0,0.0,0.3888888888888889,0.01709819247679531,0.6815832176237531,0.3807421014453236
raw_write,golden,phi,0.6060339887498948,-0.012,0.18,0.011,0.035,0.16,0.06,0.32,0.05,13,0.48,34.0,56.0,1.0,0.37777777777777777,0.6222222222222222,0.0,0.0,0.0,0.37777777777777777,0.016609672691744015,0.6213253877043292,0.36680834570916876
raw_write,golden,phi,0.6180339887498948,0.0,0.18,0.011,0.035,0.16,0.06,0.32,0.05,13,0.48,34.0,51.0,1.0,0.4,0.6,0.0,0.0,0.0,0.4,0.016609672691744015,0.5109607170053827,0.35320533124598463
raw_write,golden,phi,0.6300339887498948,0.012,0.18,0.011,0.035,0.16,0.06,0.32,0.05,13,0.48,37.0,58.0,1.0,0.3894736842105263,0.6105263157894737,0.0,0.0,0.0,0.3894736842105263,0.0180752320468979,0.6492961853060066,0.37500730802109955
raw_write,golden,phi,0.6420339887498948,0.024,0.18,0.011,0.035,0.16,0.06,0.32,0.05,13,0.48,36.0,65.0,1.0,0.3564356435643564,0.6435643564356436,0.0,0.0,0.0,0.3564356435643564,0.017586712261846604,0.5094448769945104,0.3405673187599461
raw_write,golden,phi,0.5940339887498948,-0.024,0.18,0.011,0.035,0.28,0.06,0.32,0.01,5,0.62,24.0,66.0,1.0,0.26666666666666666,0.7333333333333333,0.0,0.0,0.0,0.26666666666666666,0.01172447484123107,0.6892586767482277,0.34816287423048525
raw_write,golden,phi,0.6060339887498948,-0.012,0.18,0.011,0.035,0.28,0.06,0.32,0.01,5,0.62,26.0,64.0,1.0,0.28888888888888886,0.7111111111111111,0.0,0.0,0.0,0.28888888888888886,0.012701514411333659,0.6338081647732596,0.3443564747763081
raw_write,golden,phi,0.6180339887498948,0.0,0.18,0.011,0.035,0.28,0.06,0.32,0.01,5,0.62,29.0,56.0,1.0,0.3411764705882353,0.6588235294117647,0.0,0.0,0.0,0.3411764705882353,0.014167073766487542,0.5156799405163206,0.3376970852742747
raw_write,golden,phi,0.6300339887498948,0.012,0.18,0.011,0.035,0.28,0.06,0.32,0.01,5,0.62,29.0,66.0,1.0,0.30526315789473685,0.6947368421052632,0.0,0.0,0.0,0.30526315789473685,0.014167073766487542,0.6565585624492054,0.35293421273584435
raw_write,golden,phi,0.6420339887498948,0.024,0.18,0.011,0.035,0.28,0.06,0.32,0.01,5,0.62,31.0,70.0,1.0,0.3069306930693069,0.693069306930693,0.0,0.0,0.0,0.3069306930693069,0.015144113336590131,0.5123840926371921,0.3273648163393879
raw_write,golden,phi,0.5940339887498948,-0.024,0.18,0.011,0.035,0.28,0.06,0.48,0.025,13,0.48,35.0,55.0,1.0,0.3888888888888889,0.6111111111111112,0.0,0.0,0.0,0.3888888888888889,0.01709819247679531,0.6815832176237531,0.3807421014453236
raw_write,golden,phi,0.6060339887498948,-0.012,0.18,0.011,0.035,0.28,0.06,0.48,0.025,13,0.48,34.0,56.0,1.0,0.37777777777777777,0.6222222222222222,0.0,0.0,0.0,0.37777777777777777,0.016609672691744015,0.6213253877043292,0.36680834570916876
raw_write,golden,phi,0.6180339887498948,0.0,0.18,0.011,0.035,0.28,0.06,0.48,0.025,13,0.48,34.0,51.0,1.0,0.4,0.6,0.0,0.0,0.0,0.4,0.016609672691744015,0.5109607170053827,0.35320533124598463
raw_write,golden,phi,0.6300339887498948,0.012,0.18,0.011,0.035,0.28,0.06,0.48,0.025,13,0.48,37.0,58.0,1.0,0.3894736842105263,0.6105263157894737,0.0,0.0,0.0,0.3894736842105263,0.0180752320468979,0.6492961853060066,0.37500730802109955
raw_write,golden,phi,0.6420339887498948,0.024,0.18,0.011,0.035,0.28,0.06,0.48,0.025,13,0.48,36.0,65.0,1.0,0.3564356435643564,0.6435643564356436,0.0,0.0,0.0,0.3564356435643564,0.017586712261846604,0.5094448769945104,0.3405673187599461
raw_write,golden,phi,0.5940339887498948,-0.024,0.18,0.011,0.07,0.08,0.06,0.32,0.05,21,0.62,24.0,66.0,1.0,0.26666666666666666,0.7333333333333333,0.0,0.0,0.0,0.26666666666666666,0.01172447484123107,0.6892586767482277,0.34816287423048525
raw_write,golden,phi,0.6060339887498948,-0.012,0.18,0.011,0.07,0.08,0.06,0.32,0.05,21,0.62,26.0,64.0,1.0,0.28888888888888886,0.7111111111111111,0.0,0.0,0.0,0.28888888888888886,0.012701514411333659,0.6338081647732596,0.3443564747763081
raw_write,golden,phi,0.6180339887498948,0.0,0.18,0.011,0.07,0.08,0.06,0.32,0.05,21,0.62,29.0,56.0,1.0,0.3411764705882353,0.6588235294117647,0.0,0.0,0.0,0.3411764705882353,0.014167073766487542,0.5156799405163206,0.3376970852742747
raw_write,golden,phi,0.6300339887498948,0.012,0.18,0.011,0.07,0.08,0.06,0.32,0.05,21,0.62,29.0,66.0,1.0,0.30526315789473685,0.6947368421052632,0.0,0.0,0.0,0.30526315789473685,0.014167073766487542,0.6565585624492054,0.35293421273584435
raw_write,golden,phi,0.6420339887498948,0.024,0.18,0.011,0.07,0.08,0.06,0.32,0.05,21,0.62,31.0,70.0,1.0,0.3069306930693069,0.693069306930693,0.0,0.0,0.0,0.3069306930693069,0.015144113336590131,0.5123840926371921,0.3273648163393879
raw_write,golden,phi,0.5940339887498948,-0.024,0.18,0.011,0.07,0.08,0.12,0.48,0.01,21,0.48,35.0,55.0,1.0,0.3888888888888889,0.6111111111111112,0.0,0.0,0.0,0.3888888888888889,0.01709819247679531,0.6815832176237531,0.3807421014453236
raw_write,golden,phi,0.6060339887498948,-0.012,0.18,0.011,0.07,0.08,0.12,0.48,0.01,21,0.48,34.0,56.0,1.0,0.37777777777777777,0.6222222222222222,0.0,0.0,0.0,0.37777777777777777,0.016609672691744015,0.6213253877043292,0.36680834570916876
raw_write,golden,phi,0.6180339887498948,0.0,0.18,0.011,0.07,0.08,0.12,0.48,0.01,21,0.48,34.0,51.0,1.0,0.4,0.6,0.0,0.0,0.0,0.4,0.016609672691744015,0.5109607170053827,0.35320533124598463
raw_write,golden,phi,0.6300339887498948,0.012,0.18,0.011,0.07,0.08,0.12,0.48,0.01,21,0.48,37.0,58.0,1.0,0.3894736842105263,0.6105263157894737,0.0,0.0,0.0,0.3894736842105263,0.0180752320468979,0.6492961853060066,0.37500730802109955
raw_write,golden,phi,0.6420339887498948,0.024,0.18,0.011,0.07,0.08,0.12,0.48,0.01,21,0.48,36.0,65.0,1.0,0.3564356435643564,0.6435643564356436,0.0,0.0,0.0,0.3564356435643564,0.017586712261846604,0.5094448769945104,0.3405673187599461
raw_write,golden,phi,0.5940339887498948,-0.024,0.18,0.011,0.07,0.16,0.06,0.48,0.01,21,0.62,24.0,66.0,1.0,0.26666666666666666,0.7333333333333333,0.0,0.0,0.0,0.26666666666666666,0.01172447484123107,0.6892586767482277,0.34816287423048525
raw_write,golden,phi,0.6060339887498948,-0.012,0.18,0.011,0.07,0.16,0.06,0.48,0.01,21,0.62,26.0,64.0,1.0,0.28888888888888886,0.7111111111111111,0.0,0.0,0.0,0.28888888888888886,0.012701514411333659,0.6338081647732596,0.3443564747763081
raw_write,golden,phi,0.6180339887498948,0.0,0.18,0.011,0.07,0.16,0.06,0.48,0.01,21,0.62,29.0,56.0,1.0,0.3411764705882353,0.6588235294117647,0.0,0.0,0.0,0.3411764705882353,0.014167073766487542,0.5156799405163206,0.3376970852742747
raw_write,golden,phi,0.6300339887498948,0.012,0.18,0.011,0.07,0.16,0.06,0.48,0.01,21,0.62,29.0,66.0,1.0,0.30526315789473685,0.6947368421052632,0.0,0.0,0.0,0.30526315789473685,0.014167073766487542,0.6565585624492054,0.35293421273584435
raw_write,golden,phi,0.6420339887498948,0.024,0.18,0.011,0.07,0.16,0.06,0.48,0.01,21,0.62,31.0,70.0,1.0,0.3069306930693069,0.693069306930693,0.0,0.0,0.0,0.3069306930693069,0.015144113336590131,0.5123840926371921,0.3273648163393879
raw_write,golden,phi,0.5940339887498948,-0.024,0.18,0.011,0.07,0.28,0.06,0.48,0.05,21,0.48,35.0,55.0,1.0,0.3888888888888889,0.6111111111111112,0.0,0.0,0.0,0.3888888888888889,0.01709819247679531,0.6815832176237531,0.3807421014453236
raw_write,golden,phi,0.6060339887498948,-0.012,0.18,0.011,0.07,0.28,0.06,0.48,0.05,21,0.48,34.0,56.0,1.0,0.37777777777777777,0.6222222222222222,0.0,0.0,0.0,0.37777777777777777,0.016609672691744015,0.6213253877043292,0.36680834570916876
raw_write,golden,phi,0.6180339887498948,0.0,0.18,0.011,0.07,0.28,0.06,0.48,0.05,21,0.48,34.0,51.0,1.0,0.4,0.6,0.0,0.0,0.0,0.4,0.016609672691744015,0.5109607170053827,0.35320533124598463
raw_write,golden,phi,0.6300339887498948,0.012,0.18,0.011,0.07,0.28,0.06,0.48,0.05,21,0.48,37.0,58.0,1.0,0.3894736842105263,0.6105263157894737,0.0,0.0,0.0,0.3894736842105263,0.0180752320468979,0.6492961853060066,0.37500730802109955
raw_write,golden,phi,0.6420339887498948,0.024,0.18,0.011,0.07,0.28,0.06,0.48,0.05,21,0.48,36.0,65.0,1.0,0.3564356435643564,0.6435643564356436,0.0,0.0,0.0,0.3564356435643564,0.017586712261846604,0.5094448769945104,0.3405673187599461
raw_write,golden,phi,0.5940339887498948,-0.024,0.18,0.011,0.07,0.28,0.12,0.32,0.01,5,0.48,35.0,55.0,1.0,0.3888888888888889,0.6111111111111112,0.0,0.0,0.0,0.3888888888888889,0.01709819247679531,0.6815832176237531,0.3807421014453236
raw_write,golden,phi,0.6060339887498948,-0.012,0.18,0.011,0.07,0.28,0.12,0.32,0.01,5,0.48,34.0,56.0,1.0,0.37777777777777777,0.6222222222222222,0.0,0.0,0.0,0.37777777777777777,0.016609672691744015,0.6213253877043292,0.36680834570916876
raw_write,golden,phi,0.6180339887498948,0.0,0.18,0.011,0.07,0.28,0.12,0.32,0.01,5,0.48,34.0,51.0,1.0,0.4,0.6,0.0,0.0,0.0,0.4,0.016609672691744015,0.5109607170053827,0.35320533124598463
raw_write,golden,phi,0.6300339887498948,0.012,0.18,0.011,0.07,0.28,0.12,0.32,0.01,5,0.48,37.0,58.0,1.0,0.3894736842105263,0.6105263157894737,0.0,0.0,0.0,0.3894736842105263,0.0180752320468979,0.6492961853060066,0.37500730802109955
raw_write,golden,phi,0.6420339887498948,0.024,0.18,0.011,0.07,0.28,0.12,0.32,0.01,5,0.48,36.0,65.0,1.0,0.3564356435643564,0.6435643564356436,0.0,0.0,0.0,0.3564356435643564,0.017586712261846604,0.5094448769945104,0.3405673187599461
raw_write,golden,phi,0.5940339887498948,-0.024,0.18,0.011,0.07,0.28,0.12,0.32,0.025,13,0.48,35.0,55.0,1.0,0.3888888888888889,0.6111111111111112,0.0,0.0,0.0,0.3888888888888889,0.01709819247679531,0.6815832176237531,0.3807421014453236
raw_write,golden,phi,0.6060339887498948,-0.012,0.18,0.011,0.07,0.28,0.12,0.32,0.025,13,0.48,34.0,56.0,1.0,0.37777777777777777,0.6222222222222222,0.0,0.0,0.0,0.37777777777777777,0.016609672691744015,0.6213253877043292,0.36680834570916876
raw_write,golden,phi,0.6180339887498948,0.0,0.18,0.011,0.07,0.28,0.12,0.32,0.025,13,0.48,34.0,51.0,1.0,0.4,0.6,0.0,0.0,0.0,0.4,0.016609672691744015,0.5109607170053827,0.35320533124598463
raw_write,golden,phi,0.6300339887498948,0.012,0.18,0.011,0.07,0.28,0.12,0.32,0.025,13,0.48,37.0,58.0,1.0,0.3894736842105263,0.6105263157894737,0.0,0.0,0.0,0.3894736842105263,0.0180752320468979,0.6492961853060066,0.37500730802109955
raw_write,golden,phi,0.6420339887498948,0.024,0.18,0.011,0.07,0.28,0.12,0.32,0.025,13,0.48,36.0,65.0,1.0,0.3564356435643564,0.6435643564356436,0.0,0.0,0.0,0.3564356435643564,0.017586712261846604,0.5094448769945104,0.3405673187599461
raw_write,golden,phi,0.5940339887498948,-0.024,0.18,0.011,0.12,0.08,0.12,0.48,0.05,13,0.62,24.0,66.0,1.0,0.26666666666666666,0.7333333333333333,0.0,0.0,0.0,0.26666666666666666,0.01172447484123107,0.6892586767482277,0.34816287423048525
raw_write,golden,phi,0.6060339887498948,-0.012,0.18,0.011,0.12,0.08,0.12,0.48,0.05,13,0.62,26.0,64.0,1.0,0.28888888888888886,0.7111111111111111,0.0,0.0,0.0,0.28888888888888886,0.012701514411333659,0.6338081647732596,0.3443564747763081
raw_write,golden,phi,0.6180339887498948,0.0,0.18,0.011,0.12,0.08,0.12,0.48,0.05,13,0.62,29.0,56.0,1.0,0.3411764705882353,0.6588235294117647,0.0,0.0,0.0,0.3411764705882353,0.014167073766487542,0.5156799405163206,0.3376970852742747
raw_write,golden,phi,0.6300339887498948,0.012,0.18,0.011,0.12,0.08,0.12,0.48,0.05,13,0.62,29.0,66.0,1.0,0.30526315789473685,0.6947368421052632,0.0,0.0,0.0,0.30526315789473685,0.014167073766487542,0.6565585624492054,0.35293421273584435
raw_write,golden,phi,0.6420339887498948,0.024,0.18,0.011,0.12,0.08,0.12,0.48,0.05,13,0.62,31.0,70.0,1.0,0.3069306930693069,0.693069306930693,0.0,0.0,0.0,0.3069306930693069,0.015144113336590131,0.5123840926371921,0.3273648163393879
raw_write,golden,phi,0.5940339887498948,-0.024,0.18,0.011,0.12,0.16,0.12,0.32,0.05,5,0.48,35.0,55.0,1.0,0.3888888888888889,0.6111111111111112,0.0,0.0,0.0,0.3888888888888889,0.01709819247679531,0.6815832176237531,0.3807421014453236
raw_write,golden,phi,0.6060339887498948,-0.012,0.18,0.011,0.12,0.16,0.12,0.32,0.05,5,0.48,34.0,56.0,1.0,0.37777777777777777,0.6222222222222222,0.0,0.0,0.0,0.37777777777777777,0.016609672691744015,0.6213253877043292,0.36680834570916876
raw_write,golden,phi,0.6180339887498948,0.0,0.18,0.011,0.12,0.16,0.12,0.32,0.05,5,0.48,34.0,51.0,1.0,0.4,0.6,0.0,0.0,0.0,0.4,0.016609672691744015,0.5109607170053827,0.35320533124598463
raw_write,golden,phi,0.6300339887498948,0.012,0.18,0.011,0.12,0.16,0.12,0.32,0.05,5,0.48,37.0,58.0,1.0,0.3894736842105263,0.6105263157894737,0.0,0.0,0.0,0.3894736842105263,0.0180752320468979,0.6492961853060066,0.37500730802109955
raw_write,golden,phi,0.6420339887498948,0.024,0.18,0.011,0.12,0.16,0.12,0.32,0.05,5,0.48,36.0,65.0,1.0,0.3564356435643564,0.6435643564356436,0.0,0.0,0.0,0.3564356435643564,0.017586712261846604,0.5094448769945104,0.3405673187599461
raw_write,golden,phi,0.5940339887498948,-0.024,0.18,0.011,0.12,0.28,0.06,0.32,0.05,13,0.62,24.0,66.0,1.0,0.26666666666666666,0.7333333333333333,0.0,0.0,0.0,0.26666666666666666,0.01172447484123107,0.6892586767482277,0.34816287423048525
raw_write,golden,phi,0.6060339887498948,-0.012,0.18,0.011,0.12,0.28,0.06,0.32,0.05,13,0.62,26.0,64.0,1.0,0.28888888888888886,0.7111111111111111,0.0,0.0,0.0,0.28888888888888886,0.012701514411333659,0.6338081647732596,0.3443564747763081
raw_write,golden,phi,0.6180339887498948,0.0,0.18,0.011,0.12,0.28,0.06,0.32,0.05,13,0.62,29.0,56.0,1.0,0.3411764705882353,0.6588235294117647,0.0,0.0,0.0,0.3411764705882353,0.014167073766487542,0.5156799405163206,0.3376970852742747
raw_write,golden,phi,0.6300339887498948,0.012,0.18,0.011,0.12,0.28,0.06,0.32,0.05,13,0.62,29.0,66.0,1.0,0.30526315789473685,0.6947368421052632,0.0,0.0,0.0,0.30526315789473685,0.014167073766487542,0.6565585624492054,0.35293421273584435
raw_write,golden,phi,0.6420339887498948,0.024,0.18,0.011,0.12,0.28,0.06,0.32,0.05,13,0.62,31.0,70.0,1.0,0.3069306930693069,0.693069306930693,0.0,0.0,0.0,0.3069306930693069,0.015144113336590131,0.5123840926371921,0.3273648163393879
raw_write,golden,phi,0.5940339887498948,-0.024,0.18,0.011,0.12,0.28,0.12,0.32,0.025,13,0.48,35.0,55.0,1.0,0.3888888888888889,0.6111111111111112,0.0,0.0,0.0,0.3888888888888889,0.01709819247679531,0.6815832176237531,0.3807421014453236
raw_write,golden,phi,0.6060339887498948,-0.012,0.18,0.011,0.12,0.28,0.12,0.32,0.025,13,0.48,34.0,56.0,1.0,0.37777777777777777,0.6222222222222222,0.0,0.0,0.0,0.37777777777777777,0.016609672691744015,0.6213253877043292,0.36680834570916876
raw_write,golden,phi,0.6180339887498948,0.0,0.18,0.011,0.12,0.28,0.12,0.32,0.025,13,0.48,34.0,51.0,1.0,0.4,0.6,0.0,0.0,0.0,0.4,0.016609672691744015,0.5109607170053827,0.35320533124598463
raw_write,golden,phi,0.6300339887498948,0.012,0.18,0.011,0.12,0.28,0.12,0.32,0.025,13,0.48,37.0,58.0,1.0,0.3894736842105263,0.6105263157894737,0.0,0.0,0.0,0.3894736842105263,0.0180752320468979,0.6492961853060066,0.37500730802109955
raw_write,golden,phi,0.6420339887498948,0.024,0.18,0.011,0.12,0.28,0.12,0.32,0.025,13,0.48,36.0,65.0,1.0,0.3564356435643564,0.6435643564356436,0.0,0.0,0.0,0.3564356435643564,0.017586712261846604,0.5094448769945104,0.3405673187599461
raw_write,golden,phi,0.5940339887498948,-0.024,0.24,0.0,0.035,0.08,0.12,0.32,0.025,13,0.48,61.0,95.0,1.0,0.391025641025641,0.6089743589743589,0.0,0.0,0.0,0.391025641025641,0.02979970688812897,0.48201509361024986,0.34427887842804855
raw_write,golden,phi,0.6060339887498948,-0.012,0.24,0.0,0.035,0.08,0.12,0.32,0.025,13,0.48,62.0,93.0,1.0,0.4,0.6,0.0,0.0,0.0,0.4,0.030288226673180263,0.5208087913903869,0.35374691477695613
raw_write,golden,phi,0.6180339887498948,0.0,0.24,0.0,0.035,0.08,0.12,0.32,0.025,13,0.48,51.0,108.0,1.0,0.32075471698113206,0.6792452830188679,0.0,0.0,0.0,0.32075471698113206,0.024914509037616023,0.6922365444241458,0.3627547833321889
raw_write,golden,phi,0.6300339887498948,0.012,0.24,0.0,0.035,0.08,0.12,0.32,0.025,13,0.48,69.0,87.0,1.0,0.4423076923076923,0.5576923076923077,0.0,0.0,0.0,0.4423076923076923,0.033707865168539325,0.6374810518877438,0.38636323112497506
raw_write,golden,phi,0.6420339887498948,0.024,0.24,0.0,0.035,0.08,0.12,0.32,0.025,13,0.48,68.0,95.0,1.0,0.4171779141104294,0.5828220858895705,0.0,0.0,0.0,0.4171779141104294,0.03321934538348803,0.5876232726630453,0.37035076924413707
raw_write,golden,phi,0.5940339887498948,-0.024,0.24,0.0,0.035,0.08,0.12,0.32,0.05,13,0.62,45.0,111.0,1.0,0.28846153846153844,0.7115384615384616,0.0,0.0,0.0,0.28846153846153844,0.021983390327308255,0.4856210617045238,0.3167269922710628
raw_write,golden,phi,0.6060339887498948,-0.012,0.24,0.0,0.035,0.08,0.12,0.32,0.05,13,0.62,46.0,109.0,1.0,0.2967741935483871,0.7032258064516129,0.0,0.0,0.0,0.2967741935483871,0.02247191011235955,0.5271049821757234,0.3264927885178815
raw_write,golden,phi,0.6180339887498948,0.0,0.24,0.0,0.035,0.08,0.12,0.32,0.05,13,0.62,51.0,108.0,1.0,0.32075471698113206,0.6792452830188679,0.0,0.0,0.0,0.32075471698113206,0.024914509037616023,0.6922365444241458,0.3627547833321889
raw_write,golden,phi,0.6300339887498948,0.012,0.24,0.0,0.035,0.08,0.12,0.32,0.05,13,0.62,54.0,102.0,1.0,0.34615384615384615,0.6538461538461539,0.0,0.0,0.0,0.34615384615384615,0.026380068392769906,0.636551211797098,0.3597574595205759
raw_write,golden,phi,0.6420339887498948,0.024,0.24,0.0,0.035,0.08,0.12,0.32,0.05,13,0.62,51.0,112.0,1.0,0.3128834355828221,0.6871165644171779,0.0,0.0,0.0,0.3128834355828221,0.024914509037616023,0.5908626838740527,0.3422892182209212
raw_write,golden,phi,0.5940339887498948,-0.024,0.24,0.0,0.035,0.16,0.06,0.48,0.025,21,0.62,45.0,111.0,1.0,0.28846153846153844,0.7115384615384616,0.0,0.0,0.0,0.28846153846153844,0.021983390327308255,0.4856210617045238,0.3167269922710628
raw_write,golden,phi,0.6060339887498948,-0.012,0.24,0.0,0.035,0.16,0.06,0.48,0.025,21,0.62,46.0,109.0,1.0,0.2967741935483871,0.7032258064516129,0.0,0.0,0.0,0.2967741935483871,0.02247191011235955,0.5271049821757234,0.3264927885178815
raw_write,golden,phi,0.6180339887498948,0.0,0.24,0.0,0.035,0.16,0.06,0.48,0.025,21,0.62,51.0,108.0,1.0,0.32075471698113206,0.6792452830188679,0.0,0.0,0.0,0.32075471698113206,0.024914509037616023,0.6922365444241458,0.3627547833321889
raw_write,golden,phi,0.6300339887498948,0.012,0.24,0.0,0.035,0.16,0.06,0.48,0.025,21,0.62,54.0,102.0,1.0,0.34615384615384615,0.6538461538461539,0.0,0.0,0.0,0.34615384615384615,0.026380068392769906,0.636551211797098,0.3597574595205759
raw_write,golden,phi,0.6420339887498948,0.024,0.24,0.0,0.035,0.16,0.06,0.48,0.025,21,0.62,51.0,112.0,1.0,0.3128834355828221,0.6871165644171779,0.0,0.0,0.0,0.3128834355828221,0.024914509037616023,0.5908626838740527,0.3422892182209212
raw_write,golden,phi,0.5940339887498948,-0.024,0.24,0.0,0.035,0.16,0.12,0.48,0.05,21,0.48,61.0,95.0,1.0,0.391025641025641,0.6089743589743589,0.0,0.0,0.0,0.391025641025641,0.02979970688812897,0.48201509361024986,0.34427887842804855
raw_write,golden,phi,0.6060339887498948,-0.012,0.24,0.0,0.035,0.16,0.12,0.48,0.05,21,0.48,62.0,93.0,1.0,0.4,0.6,0.0,0.0,0.0,0.4,0.030288226673180263,0.5208087913903869,0.35374691477695613
raw_write,golden,phi,0.6180339887498948,0.0,0.24,0.0,0.035,0.16,0.12,0.48,0.05,21,0.48,51.0,108.0,1.0,0.32075471698113206,0.6792452830188679,0.0,0.0,0.0,0.32075471698113206,0.024914509037616023,0.6922365444241458,0.3627547833321889
raw_write,golden,phi,0.6300339887498948,0.012,0.24,0.0,0.035,0.16,0.12,0.48,0.05,21,0.48,69.0,87.0,1.0,0.4423076923076923,0.5576923076923077,0.0,0.0,0.0,0.4423076923076923,0.033707865168539325,0.6374810518877438,0.38636323112497506
raw_write,golden,phi,0.6420339887498948,0.024,0.24,0.0,0.035,0.16,0.12,0.48,0.05,21,0.48,68.0,95.0,1.0,0.4171779141104294,0.5828220858895705,0.0,0.0,0.0,0.4171779141104294,0.03321934538348803,0.5876232726630453,0.37035076924413707
raw_write,golden,phi,0.5940339887498948,-0.024,0.24,0.0,0.035,0.28,0.06,0.48,0.05,21,0.62,45.0,111.0,1.0,0.28846153846153844,0.7115384615384616,0.0,0.0,0.0,0.28846153846153844,0.021983390327308255,0.4856210617045238,0.3167269922710628
raw_write,golden,phi,0.6060339887498948,-0.012,0.24,0.0,0.035,0.28,0.06,0.48,0.05,21,0.62,46.0,109.0,1.0,0.2967741935483871,0.7032258064516129,0.0,0.0,0.0,0.2967741935483871,0.02247191011235955,0.5271049821757234,0.3264927885178815
raw_write,golden,phi,0.6180339887498948,0.0,0.24,0.0,0.035,0.28,0.06,0.48,0.05,21,0.62,51.0,108.0,1.0,0.32075471698113206,0.6792452830188679,0.0,0.0,0.0,0.32075471698113206,0.024914509037616023,0.6922365444241458,0.3627547833321889
raw_write,golden,phi,0.6300339887498948,0.012,0.24,0.0,0.035,0.28,0.06,0.48,0.05,21,0.62,54.0,102.0,1.0,0.34615384615384615,0.6538461538461539,0.0,0.0,0.0,0.34615384615384615,0.026380068392769906,0.636551211797098,0.3597574595205759
