flow,family,alpha,offset,window_width,beta,drift,membrane_gain,membrane_decay,write_threshold,overload_threshold,stability_window,write_count,witness_count,release_count,overload_count,witness_conversion,delayed_retention,release_rate,overload_rate,mean_crossing_quality,pollution,phase_lock_resistance,composite_score
random_cf_1,random_cf,0.09778777645362255,-0.036,0.18,0.0,0.0,0.18,0.96,0.38,1.4,9,0.0,1.0,514.0,0.0,0.0,0.0,0.9980582524271845,0.0,0.33348580931688754,0.0,0.5750847653913334,0.414377436524431
random_cf_1,random_cf,0.10978777645362256,-0.023999999999999997,0.18,0.0,0.0,0.18,0.96,0.38,1.4,9,0.0,0.0,532.0,0.0,0.0,0.0,1.0,0.0,0.39568073497418726,0.0,0.6297132714814822,0.4329027461680699
random_cf_1,random_cf,0.12178777645362256,-0.011999999999999997,0.18,0.0,0.0,0.18,0.96,0.38,1.4,9,0.0,0.0,524.0,0.0,0.0,0.0,1.0,0.0,0.4749272004795507,0.0,0.5567990561427534,0.4282257112884945
random_cf_1,random_cf,0.13378777645362255,3.469446951953614e-18,0.18,0.0,0.0,0.18,0.96,0.38,1.4,9,0.0,0.0,516.0,0.0,0.0,0.0,1.0,0.0,0.4971832645078898,0.0,0.5690826727945835,0.4334644426224029
random_cf_1,random_cf,0.14578777645362256,0.012000000000000004,0.18,0.0,0.0,0.18,0.96,0.38,1.4,9,0.0,0.0,515.0,0.0,0.0,0.0,1.0,0.0,0.5278859448824366,0.0,0.5505893842828089,0.43360361996686636
random_cf_1,random_cf,0.15778777645362255,0.024000000000000004,0.18,0.0,0.0,0.18,0.96,0.38,1.4,9,0.0,0.0,516.0,0.0,0.0,0.0,1.0,0.0,0.5835791331329604,0.0,0.46742959595195277,0.4239333108320106
random_cf_1,random_cf,0.16978777645362256,0.036000000000000004,0.18,0.0,0.0,0.18,0.96,0.38,1.4,9,0.0,0.0,515.0,0.0,0.0,0.0,1.0,0.0,0.6327792826125688,0.0,0.5943701978971949,0.4554714499060101
random_cf_1,random_cf,0.09778777645362255,-0.036,0.18,0.0,0.0,0.3,0.82,0.38,1.4,5,0.0,1.0,514.0,0.0,0.0,0.0,0.9980582524271845,0.0,0.39202369433649303,0.0,0.5750847653913334,0.4216946721518818
random_cf_1,random_cf,0.10978777645362256,-0.023999999999999997,0.18,0.0,0.0,0.3,0.82,0.38,1.4,5,0.0,0.0,532.0,0.0,0.0,0.0,1.0,0.0,0.4396553877182432,0.0,0.6297132714814822,0.43839957776107685
random_cf_1,random_cf,0.12178777645362256,-0.011999999999999997,0.18,0.0,0.0,0.3,0.82,0.38,1.4,5,0.0,0.0,524.0,0.0,0.0,0.0,1.0,0.0,0.5039938771433811,0.0,0.5567990561427534,0.4318590458714733
random_cf_1,random_cf,0.13378777645362255,3.469446951953614e-18,0.18,0.0,0.0,0.3,0.82,0.38,1.4,5,0.0,0.0,516.0,0.0,0.0,0.0,1.0,0.0,0.5232775576149469,0.0,0.5690826727945835,0.4367262292607851
random_cf_1,random_cf,0.14578777645362256,0.012000000000000004,0.18,0.0,0.0,0.3,0.82,0.38,1.4,5,0.0,0.0,515.0,0.0,0.0,0.0,1.0,0.0,0.538291511391145,0.0,0.5505893842828089,0.43490431578045485
random_cf_1,random_cf,0.15778777645362255,0.024000000000000004,0.18,0.0,0.0,0.3,0.82,0.38,1.4,5,0.0,0.0,516.0,0.0,0.0,0.0,1.0,0.0,0.5640772445951071,0.0,0.46742959595195277,0.42149557476477895
random_cf_1,random_cf,0.16978777645362256,0.036000000000000004,0.18,0.0,0.0,0.3,0.82,0.38,1.4,5,0.0,0.0,515.0,0.0,0.0,0.0,1.0,0.0,0.6037043764459867,0.0,0.5943701978971949,0.4518370866351873
random_cf_1,random_cf,0.09778777645362255,-0.036,0.18,0.0,0.0,0.3,0.9,0.52,1.15,5,0.0,1.0,514.0,0.0,0.0,0.0,0.9980582524271845,0.0,0.39202369433649303,0.0,0.5750847653913334,0.4216946721518818
random_cf_1,random_cf,0.10978777645362256,-0.023999999999999997,0.18,0.0,0.0,0.3,0.9,0.52,1.15,5,0.0,0.0,532.0,0.0,0.0,0.0,1.0,0.0,0.4396553877182432,0.0,0.6297132714814822,0.43839957776107685
random_cf_1,random_cf,0.12178777645362256,-0.011999999999999997,0.18,0.0,0.0,0.3,0.9,0.52,1.15,5,0.0,0.0,524.0,0.0,0.0,0.0,1.0,0.0,0.5039938771433811,0.0,0.5567990561427534,0.4318590458714733
random_cf_1,random_cf,0.13378777645362255,3.469446951953614e-18,0.18,0.0,0.0,0.3,0.9,0.52,1.15,5,0.0,0.0,516.0,0.0,0.0,0.0,1.0,0.0,0.5232775576149469,0.0,0.5690826727945835,0.4367262292607851
random_cf_1,random_cf,0.14578777645362256,0.012000000000000004,0.18,0.0,0.0,0.3,0.9,0.52,1.15,5,0.0,0.0,515.0,0.0,0.0,0.0,1.0,0.0,0.538291511391145,0.0,0.5505893842828089,0.43490431578045485
random_cf_1,random_cf,0.15778777645362255,0.024000000000000004,0.18,0.0,0.0,0.3,0.9,0.52,1.15,5,0.0,0.0,516.0,0.0,0.0,0.0,1.0,0.0,0.5640772445951071,0.0,0.46742959595195277,0.42149557476477895
random_cf_1,random_cf,0.16978777645362256,0.036000000000000004,0.18,0.0,0.0,0.3,0.9,0.52,1.15,5,0.0,0.0,515.0,0.0,0.0,0.0,1.0,0.0,0.6037043764459867,0.0,0.5943701978971949,0.4518370866351873
random_cf_1,random_cf,0.09778777645362255,-0.036,0.18,0.0,0.0,0.3,0.9,0.68,1.15,5,0.0,1.0,514.0,0.0,0.0,0.0,0.9980582524271845,0.0,0.39202369433649303,0.0,0.5750847653913334,0.4216946721518818
random_cf_1,random_cf,0.10978777645362256,-0.023999999999999997,0.18,0.0,0.0,0.3,0.9,0.68,1.15,5,0.0,0.0,532.0,0.0,0.0,0.0,1.0,0.0,0.4396553877182432,0.0,0.6297132714814822,0.43839957776107685
random_cf_1,random_cf,0.12178777645362256,-0.011999999999999997,0.18,0.0,0.0,0.3,0.9,0.68,1.15,5,0.0,0.0,524.0,0.0,0.0,0.0,1.0,0.0,0.5039938771433811,0.0,0.5567990561427534,0.4318590458714733
random_cf_1,random_cf,0.13378777645362255,3.469446951953614e-18,0.18,0.0,0.0,0.3,0.9,0.68,1.15,5,0.0,0.0,516.0,0.0,0.0,0.0,1.0,0.0,0.5232775576149469,0.0,0.5690826727945835,0.4367262292607851
random_cf_1,random_cf,0.14578777645362256,0.012000000000000004,0.18,0.0,0.0,0.3,0.9,0.68,1.15,5,0.0,0.0,515.0,0.0,0.0,0.0,1.0,0.0,0.538291511391145,0.0,0.5505893842828089,0.43490431578045485
random_cf_1,random_cf,0.15778777645362255,0.024000000000000004,0.18,0.0,0.0,0.3,0.9,0.68,1.15,5,0.0,0.0,516.0,0.0,0.0,0.0,1.0,0.0,0.5640772445951071,0.0,0.46742959595195277,0.42149557476477895
random_cf_1,random_cf,0.16978777645362256,0.036000000000000004,0.18,0.0,0.0,0.3,0.9,0.68,1.15,5,0.0,0.0,515.0,0.0,0.0,0.0,1.0,0.0,0.6037043764459867,0.0,0.5943701978971949,0.4518370866351873
random_cf_1,random_cf,0.09778777645362255,-0.036,0.18,0.0,0.0,0.3,0.9,0.68,1.75,9,0.0,1.0,514.0,0.0,0.0,0.0,0.9980582524271845,0.0,0.33348580931688754,0.0,0.5750847653913334,0.414377436524431
random_cf_1,random_cf,0.10978777645362256,-0.023999999999999997,0.18,0.0,0.0,0.3,0.9,0.68,1.75,9,0.0,0.0,532.0,0.0,0.0,0.0,1.0,0.0,0.39568073497418726,0.0,0.6297132714814822,0.4329027461680699
random_cf_1,random_cf,0.12178777645362256,-0.011999999999999997,0.18,0.0,0.0,0.3,0.9,0.68,1.75,9,0.0,0.0,524.0,0.0,0.0,0.0,1.0,0.0,0.4749272004795507,0.0,0.5567990561427534,0.4282257112884945
random_cf_1,random_cf,0.13378777645362255,3.469446951953614e-18,0.18,0.0,0.0,0.3,0.9,0.68,1.75,9,0.0,0.0,516.0,0.0,0.0,0.0,1.0,0.0,0.4971832645078898,0.0,0.5690826727945835,0.4334644426224029
random_cf_1,random_cf,0.14578777645362256,0.012000000000000004,0.18,0.0,0.0,0.3,0.9,0.68,1.75,9,0.0,0.0,515.0,0.0,0.0,0.0,1.0,0.0,0.5278859448824366,0.0,0.5505893842828089,0.43360361996686636
random_cf_1,random_cf,0.15778777645362255,0.024000000000000004,0.18,0.0,0.0,0.3,0.9,0.68,1.75,9,0.0,0.0,516.0,0.0,0.0,0.0,1.0,0.0,0.5835791331329604,0.0,0.46742959595195277,0.4239333108320106
random_cf_1,random_cf,0.16978777645362256,0.036000000000000004,0.18,0.0,0.0,0.3,0.9,0.68,1.75,9,0.0,0.0,515.0,0.0,0.0,0.0,1.0,0.0,0.6327792826125688,0.0,0.5943701978971949,0.4554714499060101
random_cf_1,random_cf,0.09778777645362255,-0.036,0.18,0.0,0.0,0.42,0.82,0.38,1.15,9,0.0,1.0,514.0,0.0,0.0,0.0,0.9980582524271845,0.0,0.33348580931688754,0.0,0.5750847653913334,0.414377436524431
random_cf_1,random_cf,0.10978777645362256,-0.023999999999999997,0.18,0.0,0.0,0.42,0.82,0.38,1.15,9,0.0,0.0,532.0,0.0,0.0,0.0,1.0,0.0,0.39568073497418726,0.0,0.6297132714814822,0.4329027461680699
random_cf_1,random_cf,0.12178777645362256,-0.011999999999999997,0.18,0.0,0.0,0.42,0.82,0.38,1.15,9,0.0,0.0,524.0,0.0,0.0,0.0,1.0,0.0,0.4749272004795507,0.0,0.5567990561427534,0.4282257112884945
random_cf_1,random_cf,0.13378777645362255,3.469446951953614e-18,0.18,0.0,0.0,0.42,0.82,0.38,1.15,9,0.0,0.0,516.0,0.0,0.0,0.0,1.0,0.0,0.4971832645078898,0.0,0.5690826727945835,0.4334644426224029
random_cf_1,random_cf,0.14578777645362256,0.012000000000000004,0.18,0.0,0.0,0.42,0.82,0.38,1.15,9,0.0,0.0,515.0,0.0,0.0,0.0,1.0,0.0,0.5278859448824366,0.0,0.5505893842828089,0.43360361996686636
random_cf_1,random_cf,0.15778777645362255,0.024000000000000004,0.18,0.0,0.0,0.42,0.82,0.38,1.15,9,0.0,0.0,516.0,0.0,0.0,0.0,1.0,0.0,0.5835791331329604,0.0,0.46742959595195277,0.4239333108320106
random_cf_1,random_cf,0.16978777645362256,0.036000000000000004,0.18,0.0,0.0,0.42,0.82,0.38,1.15,9,0.0,0.0,515.0,0.0,0.0,0.0,1.0,0.0,0.6327792826125688,0.0,0.5943701978971949,0.4554714499060101
random_cf_1,random_cf,0.09778777645362255,-0.036,0.18,0.0,0.0,0.42,0.82,0.52,1.75,9,0.0,1.0,514.0,0.0,0.0,0.0,0.9980582524271845,0.0,0.33348580931688754,0.0,0.5750847653913334,0.414377436524431
random_cf_1,random_cf,0.10978777645362256,-0.023999999999999997,0.18,0.0,0.0,0.42,0.82,0.52,1.75,9,0.0,0.0,532.0,0.0,0.0,0.0,1.0,0.0,0.39568073497418726,0.0,0.6297132714814822,0.4329027461680699
random_cf_1,random_cf,0.12178777645362256,-0.011999999999999997,0.18,0.0,0.0,0.42,0.82,0.52,1.75,9,0.0,0.0,524.0,0.0,0.0,0.0,1.0,0.0,0.4749272004795507,0.0,0.5567990561427534,0.4282257112884945
random_cf_1,random_cf,0.13378777645362255,3.469446951953614e-18,0.18,0.0,0.0,0.42,0.82,0.52,1.75,9,0.0,0.0,516.0,0.0,0.0,0.0,1.0,0.0,0.4971832645078898,0.0,0.5690826727945835,0.4334644426224029
random_cf_1,random_cf,0.14578777645362256,0.012000000000000004,0.18,0.0,0.0,0.42,0.82,0.52,1.75,9,0.0,0.0,515.0,0.0,0.0,0.0,1.0,0.0,0.5278859448824366,0.0,0.5505893842828089,0.43360361996686636
random_cf_1,random_cf,0.15778777645362255,0.024000000000000004,0.18,0.0,0.0,0.42,0.82,0.52,1.75,9,0.0,0.0,516.0,0.0,0.0,0.0,1.0,0.0,0.5835791331329604,0.0,0.46742959595195277,0.4239333108320106
random_cf_1,random_cf,0.16978777645362256,0.036000000000000004,0.18,0.0,0.0,0.42,0.82,0.52,1.75,9,0.0,0.0,515.0,0.0,0.0,0.0,1.0,0.0,0.6327792826125688,0.0,0.5943701978971949,0.4554714499060101
random_cf_1,random_cf,0.09778777645362255,-0.036,0.18,0.0,0.003,0.18,0.82,0.38,1.4,9,0.0,1.0,515.0,0.0,0.0,0.0,0.998062015503876,0.0,0.3325041020557475,0.0,0.5732989312386945,0.4138972176093585
random_cf_1,random_cf,0.10978777645362256,-0.023999999999999997,0.18,0.0,0.003,0.18,0.82,0.38,1.4,9,0.0,0.0,530.0,0.0,0.0,0.0,1.0,0.0,0.397470330892886,0.0,0.6301548825490497,0.43321476787142066
random_cf_1,random_cf,0.12178777645362256,-0.011999999999999997,0.18,0.0,0.003,0.18,0.82,0.38,1.4,9,0.0,0.0,522.0,0.0,0.0,0.0,1.0,0.0,0.47669437642906115,0.0,0.5563099251370331,0.4283487820810393
random_cf_1,random_cf,0.13378777645362255,3.469446951953614e-18,0.18,0.0,0.003,0.18,0.82,0.38,1.4,9,0.0,0.0,516.0,0.0,0.0,0.0,1.0,0.0,0.4966418148204358,0.0,0.5707772908909297,0.43373568503074045
random_cf_1,random_cf,0.14578777645362256,0.012000000000000004,0.18,0.0,0.003,0.18,0.82,0.38,1.4,9,0.0,0.0,517.0,0.0,0.0,0.0,1.0,0.0,0.5265436639414859,0.0,0.5503480546385826,0.4333875689204023
random_cf_1,random_cf,0.15778777645362255,0.024000000000000004,0.18,0.0,0.003,0.18,0.82,0.38,1.4,9,0.0,0.0,518.0,0.0,0.0,0.0,1.0,0.0,0.5811829928061224,0.0,0.4671292982719475,0.42357373375515484
random_cf_1,random_cf,0.16978777645362256,0.036000000000000004,0.18,0.0,0.003,0.18,0.82,0.38,1.4,9,0.0,0.0,516.0,0.0,0.0,0.0,1.0,0.0,0.6313574166546482,0.0,0.5940968956486565,0.45523905621156235
random_cf_1,random_cf,0.09778777645362255,-0.036,0.18,0.0,0.003,0.18,0.9,0.38,1.15,5,0.0,1.0,515.0,0.0,0.0,0.0,0.998062015503876,0.0,0.39093809206325114,0.0,0.5732989312386945,0.42120146636029643
random_cf_1,random_cf,0.10978777645362256,-0.023999999999999997,0.18,0.0,0.003,0.18,0.9,0.38,1.15,5,0.0,0.0,530.0,0.0,0.0,0.0,1.0,0.0,0.4415836538775188,0.0,0.6301548825490497,0.4387289332444998
random_cf_1,random_cf,0.12178777645362256,-0.011999999999999997,0.18,0.0,0.003,0.18,0.9,0.38,1.15,5,0.0,0.0,522.0,0.0,0.0,0.0,1.0,0.0,0.5058384303950262,0.0,0.5563099251370331,0.4319917888267849
random_cf_1,random_cf,0.13378777645362255,3.469446951953614e-18,0.18,0.0,0.003,0.18,0.9,0.38,1.15,5,0.0,0.0,516.0,0.0,0.0,0.0,1.0,0.0,0.5228249180753298,0.0,0.5707772908909297,0.4370085729376022
random_cf_1,random_cf,0.14578777645362256,0.012000000000000004,0.18,0.0,0.003,0.18,0.9,0.38,1.15,5,0.0,0.0,517.0,0.0,0.0,0.0,1.0,0.0,0.5367191903567337,0.0,0.5503480546385826,0.43465950972230827
random_cf_1,random_cf,0.15778777645362255,0.024000000000000004,0.18,0.0,0.003,0.18,0.9,0.38,1.15,5,0.0,0.0,518.0,0.0,0.0,0.0,1.0,0.0,0.5622101395788761,0.0,0.4671292982719475,0.421202127101749
random_cf_1,random_cf,0.16978777645362256,0.036000000000000004,0.18,0.0,0.003,0.18,0.9,0.38,1.15,5,0.0,0.0,516.0,0.0,0.0,0.0,1.0,0.0,0.6025920468299246,0.0,0.5940968956486565,0.4516433849834719
random_cf_1,random_cf,0.09778777645362255,-0.036,0.18,0.0,0.003,0.18,0.9,0.38,1.4,5,0.0,1.0,515.0,0.0,0.0,0.0,0.998062015503876,0.0,0.39093809206325114,0.0,0.5732989312386945,0.42120146636029643
random_cf_1,random_cf,0.10978777645362256,-0.023999999999999997,0.18,0.0,0.003,0.18,0.9,0.38,1.4,5,0.0,0.0,530.0,0.0,0.0,0.0,1.0,0.0,0.4415836538775188,0.0,0.6301548825490497,0.4387289332444998
random_cf_1,random_cf,0.12178777645362256,-0.011999999999999997,0.18,0.0,0.003,0.18,0.9,0.38,1.4,5,0.0,0.0,522.0,0.0,0.0,0.0,1.0,0.0,0.5058384303950262,0.0,0.5563099251370331,0.4319917888267849
random_cf_1,random_cf,0.13378777645362255,3.469446951953614e-18,0.18,0.0,0.003,0.18,0.9,0.38,1.4,5,0.0,0.0,516.0,0.0,0.0,0.0,1.0,0.0,0.5228249180753298,0.0,0.5707772908909297,0.4370085729376022
random_cf_1,random_cf,0.14578777645362256,0.012000000000000004,0.18,0.0,0.003,0.18,0.9,0.38,1.4,5,0.0,0.0,517.0,0.0,0.0,0.0,1.0,0.0,0.5367191903567337,0.0,0.5503480546385826,0.43465950972230827
random_cf_1,random_cf,0.15778777645362255,0.024000000000000004,0.18,0.0,0.003,0.18,0.9,0.38,1.4,5,0.0,0.0,518.0,0.0,0.0,0.0,1.0,0.0,0.5622101395788761,0.0,0.4671292982719475,0.421202127101749
random_cf_1,random_cf,0.16978777645362256,0.036000000000000004,0.18,0.0,0.003,0.18,0.9,0.38,1.4,5,0.0,0.0,516.0,0.0,0.0,0.0,1.0,0.0,0.6025920468299246,0.0,0.5940968956486565,0.4516433849834719
random_cf_1,random_cf,0.09778777645362255,-0.036,0.18,0.0,0.003,0.18,0.9,0.68,1.4,9,0.0,1.0,515.0,0.0,0.0,0.0,0.998062015503876,0.0,0.3325041020557475,0.0,0.5732989312386945,0.4138972176093585
random_cf_1,random_cf,0.10978777645362256,-0.023999999999999997,0.18,0.0,0.003,0.18,0.9,0.68,1.4,9,0.0,0.0,530.0,0.0,0.0,0.0,1.0,0.0,0.397470330892886,0.0,0.6301548825490497,0.43321476787142066
random_cf_1,random_cf,0.12178777645362256,-0.011999999999999997,0.18,0.0,0.003,0.18,0.9,0.68,1.4,9,0.0,0.0,522.0,0.0,0.0,0.0,1.0,0.0,0.47669437642906115,0.0,0.5563099251370331,0.4283487820810393
random_cf_1,random_cf,0.13378777645362255,3.469446951953614e-18,0.18,0.0,0.003,0.18,0.9,0.68,1.4,9,0.0,0.0,516.0,0.0,0.0,0.0,1.0,0.0,0.4966418148204358,0.0,0.5707772908909297,0.43373568503074045
random_cf_1,random_cf,0.14578777645362256,0.012000000000000004,0.18,0.0,0.003,0.18,0.9,0.68,1.4,9,0.0,0.0,517.0,0.0,0.0,0.0,1.0,0.0,0.5265436639414859,0.0,0.5503480546385826,0.4333875689204023
random_cf_1,random_cf,0.15778777645362255,0.024000000000000004,0.18,0.0,0.003,0.18,0.9,0.68,1.4,9,0.0,0.0,518.0,0.0,0.0,0.0,1.0,0.0,0.5811829928061224,0.0,0.4671292982719475,0.42357373375515484
random_cf_1,random_cf,0.16978777645362256,0.036000000000000004,0.18,0.0,0.003,0.18,0.9,0.68,1.4,9,0.0,0.0,516.0,0.0,0.0,0.0,1.0,0.0,0.6313574166546482,0.0,0.5940968956486565,0.45523905621156235
random_cf_1,random_cf,0.09778777645362255,-0.036,0.18,0.0,0.003,0.3,0.9,0.52,1.15,5,0.0,1.0,515.0,0.0,0.0,0.0,0.998062015503876,0.0,0.39093809206325114,0.0,0.5732989312386945,0.42120146636029643
random_cf_1,random_cf,0.10978777645362256,-0.023999999999999997,0.18,0.0,0.003,0.3,0.9,0.52,1.15,5,0.0,0.0,530.0,0.0,0.0,0.0,1.0,0.0,0.4415836538775188,0.0,0.6301548825490497,0.4387289332444998
random_cf_1,random_cf,0.12178777645362256,-0.011999999999999997,0.18,0.0,0.003,0.3,0.9,0.52,1.15,5,0.0,0.0,522.0,0.0,0.0,0.0,1.0,0.0,0.5058384303950262,0.0,0.5563099251370331,0.4319917888267849
random_cf_1,random_cf,0.13378777645362255,3.469446951953614e-18,0.18,0.0,0.003,0.3,0.9,0.52,1.15,5,0.0,0.0,516.0,0.0,0.0,0.0,1.0,0.0,0.5228249180753298,0.0,0.5707772908909297,0.4370085729376022
random_cf_1,random_cf,0.14578777645362256,0.012000000000000004,0.18,0.0,0.003,0.3,0.9,0.52,1.15,5,0.0,0.0,517.0,0.0,0.0,0.0,1.0,0.0,0.5367191903567337,0.0,0.5503480546385826,0.43465950972230827
random_cf_1,random_cf,0.15778777645362255,0.024000000000000004,0.18,0.0,0.003,0.3,0.9,0.52,1.15,5,0.0,0.0,518.0,0.0,0.0,0.0,1.0,0.0,0.5622101395788761,0.0,0.4671292982719475,0.421202127101749
random_cf_1,random_cf,0.16978777645362256,0.036000000000000004,0.18,0.0,0.003,0.3,0.9,0.52,1.15,5,0.0,0.0,516.0,0.0,0.0,0.0,1.0,0.0,0.6025920468299246,0.0,0.5940968956486565,0.4516433849834719
random_cf_1,random_cf,0.09778777645362255,-0.036,0.18,0.0,0.003,0.3,0.96,0.38,1.75,5,0.0,1.0,515.0,0.0,0.0,0.0,0.998062015503876,0.0,0.39093809206325114,0.0,0.5732989312386945,0.42120146636029643
random_cf_1,random_cf,0.10978777645362256,-0.023999999999999997,0.18,0.0,0.003,0.3,0.96,0.38,1.75,5,0.0,0.0,530.0,0.0,0.0,0.0,1.0,0.0,0.4415836538775188,0.0,0.6301548825490497,0.4387289332444998
random_cf_1,random_cf,0.12178777645362256,-0.011999999999999997,0.18,0.0,0.003,0.3,0.96,0.38,1.75,5,0.0,0.0,522.0,0.0,0.0,0.0,1.0,0.0,0.5058384303950262,0.0,0.5563099251370331,0.4319917888267849
random_cf_1,random_cf,0.13378777645362255,3.469446951953614e-18,0.18,0.0,0.003,0.3,0.96,0.38,1.75,5,0.0,0.0,516.0,0.0,0.0,0.0,1.0,0.0,0.5228249180753298,0.0,0.5707772908909297,0.4370085729376022
random_cf_1,random_cf,0.14578777645362256,0.012000000000000004,0.18,0.0,0.003,0.3,0.96,0.38,1.75,5,0.0,0.0,517.0,0.0,0.0,0.0,1.0,0.0,0.5367191903567337,0.0,0.5503480546385826,0.43465950972230827
random_cf_1,random_cf,0.15778777645362255,0.024000000000000004,0.18,0.0,0.003,0.3,0.96,0.38,1.75,5,0.0,0.0,518.0,0.0,0.0,0.0,1.0,0.0,0.5622101395788761,0.0,0.4671292982719475,0.421202127101749
random_cf_1,random_cf,0.16978777645362256,0.036000000000000004,0.18,0.0,0.003,0.3,0.96,0.38,1.75,5,0.0,0.0,516.0,0.0,0.0,0.0,1.0,0.0,0.6025920468299246,0.0,0.5940968956486565,0.4516433849834719
random_cf_1,random_cf,0.09778777645362255,-0.036,0.18,0.0,0.003,0.3,0.96,0.68,1.75,5,0.0,1.0,515.0,0.0,0.0,0.0,0.998062015503876,0.0,0.39093809206325114,0.0,0.5732989312386945,0.42120146636029643
random_cf_1,random_cf,0.10978777645362256,-0.023999999999999997,0.18,0.0,0.003,0.3,0.96,0.68,1.75,5,0.0,0.0,530.0,0.0,0.0,0.0,1.0,0.0,0.4415836538775188,0.0,0.6301548825490497,0.4387289332444998
random_cf_1,random_cf,0.12178777645362256,-0.011999999999999997,0.18,0.0,0.003,0.3,0.96,0.68,1.75,5,0.0,0.0,522.0,0.0,0.0,0.0,1.0,0.0,0.5058384303950262,0.0,0.5563099251370331,0.4319917888267849
random_cf_1,random_cf,0.13378777645362255,3.469446951953614e-18,0.18,0.0,0.003,0.3,0.96,0.68,1.75,5,0.0,0.0,516.0,0.0,0.0,0.0,1.0,0.0,0.5228249180753298,0.0,0.5707772908909297,0.4370085729376022
random_cf_1,random_cf,0.14578777645362256,0.012000000000000004,0.18,0.0,0.003,0.3,0.96,0.68,1.75,5,0.0,0.0,517.0,0.0,0.0,0.0,1.0,0.0,0.5367191903567337,0.0,0.5503480546385826,0.43465950972230827
random_cf_1,random_cf,0.15778777645362255,0.024000000000000004,0.18,0.0,0.003,0.3,0.96,0.68,1.75,5,0.0,0.0,518.0,0.0,0.0,0.0,1.0,0.0,0.5622101395788761,0.0,0.4671292982719475,0.421202127101749
random_cf_1,random_cf,0.16978777645362256,0.036000000000000004,0.18,0.0,0.003,0.3,0.96,0.68,1.75,5,0.0,0.0,516.0,0.0,0.0,0.0,1.0,0.0,0.6025920468299246,0.0,0.5940968956486565,0.4516433849834719
random_cf_1,random_cf,0.09778777645362255,-0.036,0.18,0.0,0.003,0.42,0.9,0.38,1.4,9,0.0,1.0,515.0,0.0,0.0,0.0,0.998062015503876,0.0,0.3325041020557475,0.0,0.5732989312386945,0.4138972176093585
random_cf_1,random_cf,0.10978777645362256,-0.023999999999999997,0.18,0.0,0.003,0.42,0.9,0.38,1.4,9,0.0,0.0,530.0,0.0,0.0,0.0,1.0,0.0,0.397470330892886,0.0,0.6301548825490497,0.43321476787142066
random_cf_1,random_cf,0.12178777645362256,-0.011999999999999997,0.18,0.0,0.003,0.42,0.9,0.38,1.4,9,0.0,0.0,522.0,0.0,0.0,0.0,1.0,0.0,0.47669437642906115,0.0,0.5563099251370331,0.4283487820810393
random_cf_1,random_cf,0.13378777645362255,3.469446951953614e-18,0.18,0.0,0.003,0.42,0.9,0.38,1.4,9,0.0,0.0,516.0,0.0,0.0,0.0,1.0,0.0,0.4966418148204358,0.0,0.5707772908909297,0.43373568503074045
random_cf_1,random_cf,0.14578777645362256,0.012000000000000004,0.18,0.0,0.003,0.42,0.9,0.38,1.4,9,0.0,0.0,517.0,0.0,0.0,0.0,1.0,0.0,0.5265436639414859,0.0,0.5503480546385826,0.4333875689204023
random_cf_1,random_cf,0.15778777645362255,0.024000000000000004,0.18,0.0,0.003,0.42,0.9,0.38,1.4,9,0.0,0.0,518.0,0.0,0.0,0.0,1.0,0.0,0.5811829928061224,0.0,0.4671292982719475,0.42357373375515484
random_cf_1,random_cf,0.16978777645362256,0.036000000000000004,0.18,0.0,0.003,0.42,0.9,0.38,1.4,9,0.0,0.0,516.0,0.0,0.0,0.0,1.0,0.0,0.6313574166546482,0.0,0.5940968956486565,0.45523905621156235
random_cf_1,random_cf,0.09778777645362255,-0.036,0.18,0.0,0.003,0.42,0.9,0.38,1.75,5,0.0,1.0,515.0,0.0,0.0,0.0,0.998062015503876,0.0,0.39093809206325114,0.0,0.5732989312386945,0.42120146636029643
random_cf_1,random_cf,0.10978777645362256,-0.023999999999999997,0.18,0.0,0.003,0.42,0.9,0.38,1.75,5,0.0,0.0,530.0,0.0,0.0,0.0,1.0,0.0,0.4415836538775188,0.0,0.6301548825490497,0.4387289332444998
random_cf_1,random_cf,0.12178777645362256,-0.011999999999999997,0.18,0.0,0.003,0.42,0.9,0.38,1.75,5,0.0,0.0,522.0,0.0,0.0,0.0,1.0,0.0,0.5058384303950262,0.0,0.5563099251370331,0.4319917888267849
random_cf_1,random_cf,0.13378777645362255,3.469446951953614e-18,0.18,0.0,0.003,0.42,0.9,0.38,1.75,5,0.0,0.0,516.0,0.0,0.0,0.0,1.0,0.0,0.5228249180753298,0.0,0.5707772908909297,0.4370085729376022
random_cf_1,random_cf,0.14578777645362256,0.012000000000000004,0.18,0.0,0.003,0.42,0.9,0.38,1.75,5,0.0,0.0,517.0,0.0,0.0,0.0,1.0,0.0,0.5367191903567337,0.0,0.5503480546385826,0.43465950972230827
random_cf_1,random_cf,0.15778777645362255,0.024000000000000004,0.18,0.0,0.003,0.42,0.9,0.38,1.75,5,0.0,0.0,518.0,0.0,0.0,0.0,1.0,0.0,0.5622101395788761,0.0,0.4671292982719475,0.421202127101749
random_cf_1,random_cf,0.16978777645362256,0.036000000000000004,0.18,0.0,0.003,0.42,0.9,0.38,1.75,5,0.0,0.0,516.0,0.0,0.0,0.0,1.0,0.0,0.6025920468299246,0.0,0.5940968956486565,0.4516433849834719
